applicant_age,applicant_marital_status,employment_segment,applicant_income,spouse_income,program_type,product_name,house_ownership,down_payment,financing_tenure,interest_rate,installment_payment,credit_score
36,Widowed/Divorced,ASN,5006430,,FLPP,KPP,TRUE,17845698,4,3,Angsuran Variabel (Variable),Dipertimbangkan
27,Widowed/Divorced,ASN,18306507,,TAPERA,KPR,FALSE,2541107,26,2,Angsuran Tetap (Fixed),Dipertimbangkan
69,Widowed/Divorced,PNS,16605970,,TAPERA,KPR,TRUE,10472646,20,6,Angsuran Tetap (Fixed),Dipertimbangkan
18,Widowed/Divorced,BUMDes,19558667,,TAPERA,KPR,FALSE,16325858,1,6,Angsuran Variabel (Variable),Dipertimbangkan
25,Widowed/Divorced,pekerjaan mandiri,10784307,,TAPERA,KPR,FALSE,19918214,20,10,Angsuran Tetap (Fixed),Dipertimbangkan
28,Widowed/Divorced,pekerjaan mandiri,16566796,,TAPERA,KRR,TRUE,13357212,32,4,Angsuran Variabel (Variable),Dipertimbangkan
59,Married,BUMN,19339484,9225093,TAPERA,KPP,FALSE,6052169,1,7,Angsuran Tetap (Fixed),Dipertimbangkan
14,Widowed/Divorced,TNI,8818106,,TAPERA,KRR,TRUE,19171241,23,1,Angsuran Variabel (Variable),Dipertimbangkan
34,Single,ASN,1049057,,TAPERA,KPR,FALSE,26465436,25,5,Angsuran Variabel (Variable),Layak
19,Married,BUMD,7885180,18777624,FLPP,KRR,FALSE,8991578,27,8,Angsuran Variabel (Variable),Dipertimbangkan
16,Single,pekerjaan lain,5777261,,TAPERA,KPR,TRUE,24879094,18,2,Angsuran Tetap (Fixed),Dipertimbangkan
15,Single,BUMN,8766930,,TAPERA,KRR,FALSE,29370414,34,7,Angsuran Tetap (Fixed),Dipertimbangkan
57,Married,ASN,13498756,16383298,FLPP,KPP,TRUE,26095339,6,10,Angsuran Variabel (Variable),Layak
19,Widowed/Divorced,BUMDes,17959341,,TAPERA,KRR,TRUE,5479981,26,2,Angsuran Variabel (Variable),Dipertimbangkan
50,Single,BUMN,3089866,,TAPERA,KRR,FALSE,15595603,9,4,Angsuran Variabel (Variable),Dipertimbangkan
31,Married,POLRI,9757402,11569945,TAPERA,KRR,FALSE,27870953,26,6,Angsuran Variabel (Variable),Layak
33,Married,TNI,16192032,10125324,TAPERA,KPR,FALSE,8838692,5,4,Angsuran Variabel (Variable),Dipertimbangkan
21,Single,pekerjaan lain,4656521,,FLPP,KPR,TRUE,6214712,7,3,Angsuran Tetap (Fixed),Tidak Layak
41,Widowed/Divorced,Swasta,16638214,,TAPERA,KPP,TRUE,11537208,27,2,Angsuran Tetap (Fixed),Dipertimbangkan
47,Single,pekerjaan lain,13022131,,FLPP,KRR,TRUE,26848212,14,8,Angsuran Tetap (Fixed),Dipertimbangkan
32,Single,ASN,16547331,,FLPP,KRR,TRUE,9892190,8,2,Angsuran Variabel (Variable),Dipertimbangkan
23,Widowed/Divorced,ASN,11207760,,TAPERA,KRR,FALSE,28728935,3,4,Angsuran Tetap (Fixed),Dipertimbangkan
66,Single,POLRI,11998930,,FLPP,KPR,FALSE,5976920,6,4,Angsuran Variabel (Variable),Dipertimbangkan
35,Married,pekerjaan mandiri,14295757,18228847,FLPP,KPR,FALSE,2642510,20,5,Angsuran Variabel (Variable),Dipertimbangkan
65,Married,POLRI,6834033,2042941,TAPERA,KRR,FALSE,14569151,29,9,Angsuran Tetap (Fixed),Dipertimbangkan
60,Married,POLRI,19458994,9383663,TAPERA,KRR,TRUE,4178452,30,2,Angsuran Tetap (Fixed),Dipertimbangkan
64,Married,pekerjaan lain,5690676,5075295,TAPERA,KPR,TRUE,1401207,4,4,Angsuran Variabel (Variable),Dipertimbangkan
21,Married,BUMDes,7648241,14441295,FLPP,KRR,TRUE,13490293,6,10,Angsuran Tetap (Fixed),Dipertimbangkan
50,Widowed/Divorced,ASN,9684579,,FLPP,KPP,TRUE,28271267,5,1,Angsuran Tetap (Fixed),Dipertimbangkan
17,Widowed/Divorced,BUMDes,7635400,,TAPERA,KRR,TRUE,22675723,29,3,Angsuran Variabel (Variable),Dipertimbangkan
18,Widowed/Divorced,pekerjaan mandiri,12124968,,FLPP,KPP,TRUE,5111346,3,8,Angsuran Tetap (Fixed),Dipertimbangkan
16,Married,POLRI,6636782,15534316,FLPP,KPP,FALSE,28571186,26,8,Angsuran Tetap (Fixed),Dipertimbangkan
14,Married,pekerjaan lain,13842268,15316468,FLPP,KRR,FALSE,6798447,23,4,Angsuran Variabel (Variable),Dipertimbangkan
24,Married,BUMD,10226857,10390360,FLPP,KPR,TRUE,15965660,10,1,Angsuran Tetap (Fixed),Dipertimbangkan
52,Single,pekerjaan lain,9247168,,FLPP,KPR,TRUE,22719059,19,8,Angsuran Tetap (Fixed),Dipertimbangkan
39,Married,PNS,19478045,17073610,FLPP,KRR,TRUE,3046118,6,5,Angsuran Tetap (Fixed),Dipertimbangkan
37,Single,pekerjaan mandiri,5604876,,TAPERA,KRR,TRUE,15067186,13,9,Angsuran Tetap (Fixed),Dipertimbangkan
28,Widowed/Divorced,pekerjaan mandiri,19242091,,FLPP,KPP,FALSE,27670614,2,7,Angsuran Tetap (Fixed),Dipertimbangkan
63,Married,pekerjaan lain,13049802,17095538,FLPP,KPP,FALSE,19270985,32,6,Angsuran Variabel (Variable),Dipertimbangkan
49,Single,pekerjaan mandiri,17857520,,TAPERA,KPR,TRUE,11791253,25,5,Angsuran Variabel (Variable),Layak
24,Widowed/Divorced,BUMN,1874528,,TAPERA,KPP,FALSE,11699755,15,1,Angsuran Tetap (Fixed),Dipertimbangkan
70,Widowed/Divorced,pekerjaan mandiri,10426536,,FLPP,KRR,FALSE,2965995,31,9,Angsuran Variabel (Variable),Dipertimbangkan
35,Married,BUMN,8810200,6356119,TAPERA,KRR,TRUE,4359950,16,4,Angsuran Variabel (Variable),Dipertimbangkan
30,Single,TNI,18907650,,FLPP,KRR,FALSE,28389984,4,4,Angsuran Variabel (Variable),Dipertimbangkan
49,Married,POLRI,14033297,12905267,FLPP,KPR,TRUE,29159625,12,3,Angsuran Variabel (Variable),Layak
28,Married,TNI,11670455,13038764,FLPP,KPR,FALSE,20849543,2,6,Angsuran Tetap (Fixed),Dipertimbangkan
49,Widowed/Divorced,BUMDes,19911495,,FLPP,KPP,FALSE,5768161,13,8,Angsuran Tetap (Fixed),Dipertimbangkan
47,Widowed/Divorced,pekerjaan lain,11370100,,TAPERA,KPP,TRUE,6890707,32,1,Angsuran Tetap (Fixed),Dipertimbangkan
18,Single,Swasta,2884684,,TAPERA,KPP,TRUE,8805544,15,1,Angsuran Tetap (Fixed),Dipertimbangkan
46,Single,ASN,17038649,,TAPERA,KRR,TRUE,1022934,22,10,Angsuran Variabel (Variable),Layak
25,Single,BUMD,5378502,,TAPERA,KPP,FALSE,12433976,12,6,Angsuran Variabel (Variable),Dipertimbangkan
16,Widowed/Divorced,PNS,1735274,,FLPP,KPR,FALSE,5956392,10,2,Angsuran Variabel (Variable),Dipertimbangkan
67,Widowed/Divorced,POLRI,18659525,,TAPERA,KPR,TRUE,29879275,24,2,Angsuran Variabel (Variable),Layak
36,Married,TNI,14273984,4390077,FLPP,KPP,FALSE,12293115,20,6,Angsuran Variabel (Variable),Dipertimbangkan
21,Single,BUMN,6284953,,TAPERA,KPR,TRUE,25573656,28,8,Angsuran Tetap (Fixed),Layak
54,Widowed/Divorced,ASN,11646264,,TAPERA,KPP,TRUE,6845271,23,4,Angsuran Tetap (Fixed),Dipertimbangkan
55,Widowed/Divorced,PNS,6883824,,FLPP,KRR,TRUE,13696463,20,5,Angsuran Variabel (Variable),Dipertimbangkan
21,Single,TNI,6962900,,TAPERA,KRR,FALSE,25455508,1,10,Angsuran Variabel (Variable),Layak
38,Widowed/Divorced,pekerjaan lain,2086584,,TAPERA,KPP,TRUE,7109649,21,10,Angsuran Tetap (Fixed),Dipertimbangkan
27,Single,BUMDes,19976717,,FLPP,KPP,FALSE,4493359,32,3,Angsuran Tetap (Fixed),Dipertimbangkan
34,Single,POLRI,3610757,,FLPP,KRR,TRUE,8985818,23,6,Angsuran Tetap (Fixed),Dipertimbangkan
23,Widowed/Divorced,BUMN,3977150,,FLPP,KPR,TRUE,28570395,22,8,Angsuran Variabel (Variable),Dipertimbangkan
13,Widowed/Divorced,BUMDes,9899052,,FLPP,KPR,TRUE,8035837,16,2,Angsuran Tetap (Fixed),Dipertimbangkan
35,Single,PNS,9612011,,FLPP,KPP,TRUE,27408009,7,1,Angsuran Variabel (Variable),Dipertimbangkan
16,Widowed/Divorced,BUMN,13949900,,FLPP,KRR,TRUE,15704227,27,3,Angsuran Variabel (Variable),Dipertimbangkan
69,Married,pekerjaan lain,14892177,17545086,TAPERA,KRR,TRUE,13707485,23,9,Angsuran Tetap (Fixed),Dipertimbangkan
37,Single,BUMN,4403377,,FLPP,KPP,TRUE,28810147,31,10,Angsuran Variabel (Variable),Dipertimbangkan
54,Widowed/Divorced,BUMDes,8569300,,TAPERA,KPR,FALSE,6457846,29,2,Angsuran Variabel (Variable),Dipertimbangkan
64,Single,pekerjaan mandiri,2121147,,FLPP,KPP,FALSE,10895491,2,6,Angsuran Tetap (Fixed),Tidak Layak
29,Widowed/Divorced,BUMN,4513989,,TAPERA,KRR,FALSE,3489752,22,3,Angsuran Tetap (Fixed),Tidak Layak
69,Widowed/Divorced,BUMN,13598276,,FLPP,KPP,TRUE,6399058,5,9,Angsuran Variabel (Variable),Dipertimbangkan
70,Widowed/Divorced,BUMD,4124074,,TAPERA,KRR,FALSE,12339739,31,1,Angsuran Tetap (Fixed),Dipertimbangkan
40,Married,pekerjaan mandiri,6536387,15569347,TAPERA,KPP,FALSE,6271528,4,2,Angsuran Tetap (Fixed),Tidak Layak
34,Single,BUMD,7897129,,FLPP,KPR,TRUE,7374813,27,9,Angsuran Variabel (Variable),Dipertimbangkan
59,Single,BUMDes,19123602,,FLPP,KPR,TRUE,9900808,19,5,Angsuran Variabel (Variable),Dipertimbangkan
28,Married,Swasta,4218404,2665489,TAPERA,KPR,FALSE,14183610,32,3,Angsuran Tetap (Fixed),Dipertimbangkan
16,Widowed/Divorced,BUMD,13107409,,TAPERA,KPR,TRUE,1128029,28,2,Angsuran Tetap (Fixed),Dipertimbangkan
31,Single,pekerjaan lain,17117146,,TAPERA,KRR,TRUE,7699974,7,1,Angsuran Tetap (Fixed),Dipertimbangkan
26,Single,Swasta,6732177,,TAPERA,KPP,FALSE,22414125,19,2,Angsuran Tetap (Fixed),Dipertimbangkan
43,Widowed/Divorced,POLRI,4875836,,FLPP,KPP,FALSE,11346623,26,8,Angsuran Tetap (Fixed),Dipertimbangkan
44,Widowed/Divorced,pekerjaan mandiri,9892072,,FLPP,KRR,FALSE,4058046,35,7,Angsuran Variabel (Variable),Dipertimbangkan
24,Married,BUMDes,13449382,13799176,FLPP,KPP,TRUE,13395063,12,8,Angsuran Variabel (Variable),Dipertimbangkan
15,Single,pekerjaan mandiri,9834746,,TAPERA,KPP,TRUE,15755240,30,5,Angsuran Variabel (Variable),Dipertimbangkan
27,Widowed/Divorced,pekerjaan mandiri,10011445,,TAPERA,KPP,FALSE,19932973,4,3,Angsuran Variabel (Variable),Dipertimbangkan
61,Widowed/Divorced,BUMN,4244801,,TAPERA,KRR,TRUE,3875860,23,9,Angsuran Tetap (Fixed),Dipertimbangkan
39,Single,POLRI,8634061,,FLPP,KRR,FALSE,19575797,4,7,Angsuran Variabel (Variable),Dipertimbangkan
65,Married,pekerjaan mandiri,18534951,15046961,FLPP,KPR,TRUE,18968881,31,10,Angsuran Variabel (Variable),Dipertimbangkan
69,Widowed/Divorced,PNS,8906834,,FLPP,KRR,FALSE,16980710,20,2,Angsuran Variabel (Variable),Dipertimbangkan
38,Married,pekerjaan mandiri,2165294,17847729,TAPERA,KPP,FALSE,20166960,34,10,Angsuran Variabel (Variable),Dipertimbangkan
56,Single,POLRI,5947522,,TAPERA,KRR,TRUE,5035989,29,3,Angsuran Tetap (Fixed),Dipertimbangkan
23,Single,BUMDes,8109853,,FLPP,KPR,FALSE,28127440,13,3,Angsuran Variabel (Variable),Dipertimbangkan
15,Single,pekerjaan mandiri,15206104,,TAPERA,KPR,TRUE,3629611,28,4,Angsuran Tetap (Fixed),Dipertimbangkan
65,Married,BUMN,5961970,9653230,FLPP,KPR,FALSE,11729012,5,2,Angsuran Tetap (Fixed),Dipertimbangkan
37,Widowed/Divorced,ASN,19668484,,TAPERA,KRR,FALSE,14333021,21,5,Angsuran Variabel (Variable),Layak
46,Single,BUMN,16373203,,TAPERA,KRR,TRUE,1414860,34,7,Angsuran Variabel (Variable),Dipertimbangkan
20,Widowed/Divorced,BUMN,14906379,,FLPP,KPR,FALSE,6021163,10,10,Angsuran Tetap (Fixed),Dipertimbangkan
50,Married,BUMD,4362288,4544516,TAPERA,KPP,FALSE,19880533,7,5,Angsuran Tetap (Fixed),Dipertimbangkan
68,Widowed/Divorced,PNS,18972877,,TAPERA,KRR,FALSE,12538334,27,5,Angsuran Variabel (Variable),Dipertimbangkan
37,Married,TNI,17293521,16872810,TAPERA,KRR,TRUE,2257139,12,5,Angsuran Tetap (Fixed),Dipertimbangkan
38,Widowed/Divorced,BUMN,5826894,,TAPERA,KPR,FALSE,21744842,26,1,Angsuran Tetap (Fixed),Dipertimbangkan
38,Single,BUMD,12123095,,TAPERA,KRR,FALSE,24169796,16,1,Angsuran Tetap (Fixed),Dipertimbangkan
60,Married,pekerjaan lain,16945676,10012195,FLPP,KPR,TRUE,13497036,2,6,Angsuran Variabel (Variable),Dipertimbangkan
65,Married,BUMN,11168836,11433727,TAPERA,KPR,FALSE,10406872,32,2,Angsuran Tetap (Fixed),Dipertimbangkan
68,Widowed/Divorced,pekerjaan lain,8648981,,FLPP,KRR,FALSE,5509229,20,8,Angsuran Tetap (Fixed),Tidak Layak
62,Widowed/Divorced,BUMD,11766554,,TAPERA,KRR,FALSE,10040234,27,10,Angsuran Variabel (Variable),Dipertimbangkan
54,Single,pekerjaan mandiri,3995969,,FLPP,KRR,TRUE,7306075,29,4,Angsuran Variabel (Variable),Dipertimbangkan
65,Married,TNI,14662370,17255791,FLPP,KPR,FALSE,26484366,34,6,Angsuran Tetap (Fixed),Dipertimbangkan
65,Married,pekerjaan mandiri,2885954,18289582,FLPP,KPP,TRUE,27558010,11,2,Angsuran Variabel (Variable),Dipertimbangkan
32,Single,BUMDes,18005227,,TAPERA,KPP,FALSE,14535359,9,9,Angsuran Tetap (Fixed),Dipertimbangkan
69,Single,ASN,1971339,,TAPERA,KPP,FALSE,6829658,13,4,Angsuran Tetap (Fixed),Dipertimbangkan
66,Widowed/Divorced,pekerjaan mandiri,2933658,,FLPP,KRR,FALSE,9371504,3,8,Angsuran Variabel (Variable),Tidak Layak
16,Widowed/Divorced,pekerjaan mandiri,13092181,,TAPERA,KPR,TRUE,24643591,13,5,Angsuran Tetap (Fixed),Dipertimbangkan
36,Married,BUMDes,16576586,17949228,FLPP,KPR,TRUE,14319172,8,1,Angsuran Tetap (Fixed),Dipertimbangkan
28,Married,TNI,13497910,17400961,FLPP,KRR,TRUE,20932795,29,3,Angsuran Tetap (Fixed),Layak
68,Single,BUMN,16924339,,FLPP,KRR,TRUE,20692433,23,6,Angsuran Tetap (Fixed),Dipertimbangkan
23,Single,Swasta,9679186,,TAPERA,KPP,FALSE,26130965,6,5,Angsuran Variabel (Variable),Dipertimbangkan
14,Widowed/Divorced,TNI,13970991,,FLPP,KRR,FALSE,2666012,11,10,Angsuran Tetap (Fixed),Dipertimbangkan
62,Widowed/Divorced,Swasta,8191338,,TAPERA,KPR,FALSE,29759879,15,4,Angsuran Variabel (Variable),Dipertimbangkan
56,Widowed/Divorced,POLRI,7936740,,TAPERA,KPR,FALSE,10028946,27,9,Angsuran Tetap (Fixed),Dipertimbangkan
14,Widowed/Divorced,POLRI,1298566,,FLPP,KRR,FALSE,16908062,9,3,Angsuran Variabel (Variable),Dipertimbangkan
51,Single,TNI,1283995,,FLPP,KPP,TRUE,8508476,17,10,Angsuran Tetap (Fixed),Dipertimbangkan
64,Single,POLRI,11249526,,TAPERA,KPR,FALSE,24915602,18,7,Angsuran Variabel (Variable),Layak
70,Single,PNS,13632419,,FLPP,KRR,FALSE,29574490,23,8,Angsuran Variabel (Variable),Layak
29,Widowed/Divorced,POLRI,8321880,,FLPP,KPP,FALSE,16659786,20,9,Angsuran Tetap (Fixed),Dipertimbangkan
65,Single,pekerjaan mandiri,14326227,,FLPP,KRR,TRUE,20612134,7,1,Angsuran Variabel (Variable),Dipertimbangkan
45,Married,Swasta,13557067,19839374,FLPP,KPR,FALSE,22721197,19,5,Angsuran Variabel (Variable),Dipertimbangkan
56,Single,BUMD,4627386,,FLPP,KPR,TRUE,17164459,5,6,Angsuran Tetap (Fixed),Dipertimbangkan
30,Single,PNS,11909789,,FLPP,KPR,TRUE,29906861,18,5,Angsuran Tetap (Fixed),Layak
54,Widowed/Divorced,TNI,11025766,,TAPERA,KPP,FALSE,7320315,10,9,Angsuran Variabel (Variable),Dipertimbangkan
61,Single,BUMD,9063199,,FLPP,KPR,FALSE,2905041,26,6,Angsuran Variabel (Variable),Dipertimbangkan
56,Single,POLRI,5695255,,TAPERA,KPP,TRUE,25202248,2,8,Angsuran Variabel (Variable),Layak
31,Widowed/Divorced,POLRI,9704901,,TAPERA,KPR,TRUE,15044733,26,7,Angsuran Variabel (Variable),Layak
60,Single,pekerjaan mandiri,2185109,,TAPERA,KPP,FALSE,20563029,13,6,Angsuran Variabel (Variable),Dipertimbangkan
59,Married,pekerjaan mandiri,8461270,18939377,TAPERA,KRR,TRUE,22418249,31,6,Angsuran Variabel (Variable),Layak
45,Single,pekerjaan lain,11072866,,TAPERA,KPP,TRUE,29367562,11,9,Angsuran Tetap (Fixed),Dipertimbangkan
24,Single,Swasta,10857757,,FLPP,KPP,TRUE,4275015,31,3,Angsuran Tetap (Fixed),Dipertimbangkan
60,Single,ASN,9678915,,FLPP,KPP,FALSE,25333225,12,6,Angsuran Tetap (Fixed),Dipertimbangkan
54,Married,ASN,3996404,8457590,TAPERA,KRR,TRUE,12921332,15,5,Angsuran Tetap (Fixed),Dipertimbangkan
39,Married,TNI,12117158,13471592,TAPERA,KPP,FALSE,9742917,19,8,Angsuran Variabel (Variable),Dipertimbangkan
67,Single,POLRI,4952090,,FLPP,KPR,TRUE,16788587,4,10,Angsuran Tetap (Fixed),Dipertimbangkan
50,Married,POLRI,3389603,16845063,TAPERA,KPR,TRUE,7527806,33,2,Angsuran Tetap (Fixed),Dipertimbangkan
68,Single,BUMDes,13806693,,FLPP,KPR,TRUE,18778430,20,7,Angsuran Tetap (Fixed),Dipertimbangkan
16,Single,BUMDes,6059285,,FLPP,KPP,FALSE,5609213,13,6,Angsuran Variabel (Variable),Dipertimbangkan
39,Married,BUMDes,16353549,5805805,FLPP,KPP,FALSE,11616067,12,2,Angsuran Tetap (Fixed),Dipertimbangkan
44,Single,pekerjaan mandiri,12161192,,FLPP,KPR,TRUE,22173946,12,6,Angsuran Tetap (Fixed),Dipertimbangkan
53,Single,ASN,2946613,,FLPP,KRR,TRUE,1158158,29,5,Angsuran Tetap (Fixed),Dipertimbangkan
26,Single,BUMN,6657470,,TAPERA,KPR,FALSE,20336711,11,8,Angsuran Tetap (Fixed),Dipertimbangkan
63,Single,BUMDes,3954177,,TAPERA,KPR,TRUE,5342143,28,7,Angsuran Variabel (Variable),Dipertimbangkan
38,Single,pekerjaan lain,15395705,,TAPERA,KPR,TRUE,17018895,25,1,Angsuran Tetap (Fixed),Dipertimbangkan
15,Married,BUMDes,18910772,7691231,TAPERA,KPP,FALSE,25516850,24,1,Angsuran Tetap (Fixed),Dipertimbangkan
70,Widowed/Divorced,BUMDes,11811678,,FLPP,KPR,TRUE,26395595,34,4,Angsuran Variabel (Variable),Dipertimbangkan
14,Married,BUMDes,1138372,9349118,TAPERA,KPR,FALSE,8592217,23,5,Angsuran Variabel (Variable),Dipertimbangkan
21,Single,BUMN,4446316,,TAPERA,KPR,FALSE,13869818,33,10,Angsuran Variabel (Variable),Dipertimbangkan
32,Married,BUMD,6604267,3190668,TAPERA,KRR,FALSE,28643611,3,5,Angsuran Variabel (Variable),Dipertimbangkan
31,Widowed/Divorced,pekerjaan mandiri,16298348,,FLPP,KPR,TRUE,25421986,34,10,Angsuran Tetap (Fixed),Dipertimbangkan
46,Single,BUMDes,12335866,,FLPP,KRR,TRUE,15551390,9,6,Angsuran Tetap (Fixed),Dipertimbangkan
70,Married,Swasta,17447667,13054459,FLPP,KRR,FALSE,26169702,13,3,Angsuran Tetap (Fixed),Dipertimbangkan
64,Widowed/Divorced,BUMDes,14535577,,FLPP,KRR,FALSE,1641719,15,4,Angsuran Tetap (Fixed),Dipertimbangkan
59,Widowed/Divorced,PNS,5402535,,TAPERA,KRR,TRUE,8086368,2,10,Angsuran Tetap (Fixed),Dipertimbangkan
45,Married,pekerjaan lain,6670187,5132630,TAPERA,KPP,TRUE,13300767,3,7,Angsuran Tetap (Fixed),Dipertimbangkan
69,Single,TNI,9582860,,TAPERA,KPP,TRUE,26878844,35,10,Angsuran Variabel (Variable),Layak
16,Single,BUMN,2609283,,TAPERA,KRR,TRUE,23212024,7,1,Angsuran Tetap (Fixed),Dipertimbangkan
16,Widowed/Divorced,BUMD,4885261,,TAPERA,KRR,FALSE,14984667,29,7,Angsuran Variabel (Variable),Dipertimbangkan
20,Married,pekerjaan mandiri,19363749,9480489,TAPERA,KPP,TRUE,16918099,10,4,Angsuran Variabel (Variable),Dipertimbangkan
57,Widowed/Divorced,TNI,1312208,,TAPERA,KPR,FALSE,11103791,27,2,Angsuran Tetap (Fixed),Dipertimbangkan
55,Widowed/Divorced,POLRI,18458680,,FLPP,KPR,FALSE,10058929,9,7,Angsuran Variabel (Variable),Dipertimbangkan
66,Single,POLRI,4520337,,FLPP,KPR,FALSE,18165936,8,5,Angsuran Variabel (Variable),Dipertimbangkan
20,Single,BUMN,4565618,,TAPERA,KRR,FALSE,17701351,13,10,Angsuran Variabel (Variable),Dipertimbangkan
25,Single,pekerjaan mandiri,9824611,,TAPERA,KPP,TRUE,28900470,34,4,Angsuran Tetap (Fixed),Dipertimbangkan
35,Single,BUMDes,14749137,,FLPP,KPP,FALSE,10910341,11,1,Angsuran Variabel (Variable),Dipertimbangkan
48,Married,BUMD,17654900,7969053,TAPERA,KPR,FALSE,24092291,31,6,Angsuran Variabel (Variable),Layak
28,Single,BUMDes,1091872,,TAPERA,KPP,TRUE,1427798,6,2,Angsuran Variabel (Variable),Dipertimbangkan
66,Single,BUMDes,17579380,,TAPERA,KRR,TRUE,6004458,6,9,Angsuran Tetap (Fixed),Dipertimbangkan
17,Married,Swasta,4398744,9586314,FLPP,KPR,FALSE,22620355,15,8,Angsuran Variabel (Variable),Dipertimbangkan
31,Widowed/Divorced,ASN,9862565,,FLPP,KRR,FALSE,16578563,4,2,Angsuran Tetap (Fixed),Dipertimbangkan
65,Married,PNS,6862019,2323538,TAPERA,KRR,FALSE,29596720,19,6,Angsuran Tetap (Fixed),Dipertimbangkan
64,Single,Swasta,11492709,,TAPERA,KPR,TRUE,15294027,8,2,Angsuran Variabel (Variable),Dipertimbangkan
67,Widowed/Divorced,PNS,2539782,,TAPERA,KPR,TRUE,1324549,9,3,Angsuran Tetap (Fixed),Dipertimbangkan
34,Widowed/Divorced,pekerjaan mandiri,12996628,,FLPP,KRR,TRUE,15687261,18,2,Angsuran Variabel (Variable),Dipertimbangkan
36,Married,PNS,12499866,7136079,FLPP,KPP,TRUE,4819568,26,7,Angsuran Variabel (Variable),Dipertimbangkan
42,Widowed/Divorced,pekerjaan mandiri,10121204,,TAPERA,KRR,TRUE,29041718,25,8,Angsuran Variabel (Variable),Layak
64,Married,Swasta,15151240,6596165,TAPERA,KPR,FALSE,4793548,9,1,Angsuran Tetap (Fixed),Dipertimbangkan
67,Single,pekerjaan lain,6348422,,TAPERA,KRR,TRUE,4480034,27,10,Angsuran Variabel (Variable),Dipertimbangkan
43,Widowed/Divorced,BUMDes,15702304,,FLPP,KPP,TRUE,7082095,25,6,Angsuran Variabel (Variable),Dipertimbangkan
52,Married,Swasta,1966912,5384065,FLPP,KRR,TRUE,17209463,32,2,Angsuran Tetap (Fixed),Dipertimbangkan
69,Widowed/Divorced,pekerjaan mandiri,14800409,,TAPERA,KPR,FALSE,15787031,3,2,Angsuran Tetap (Fixed),Dipertimbangkan
29,Single,POLRI,11544075,,FLPP,KRR,TRUE,1414739,34,10,Angsuran Tetap (Fixed),Dipertimbangkan
59,Widowed/Divorced,BUMDes,19958664,,FLPP,KPP,FALSE,8515686,22,9,Angsuran Variabel (Variable),Dipertimbangkan
46,Married,BUMD,4195795,15523965,FLPP,KPR,FALSE,23203412,16,8,Angsuran Variabel (Variable),Dipertimbangkan
35,Married,pekerjaan lain,13914316,5988015,TAPERA,KRR,TRUE,29153276,4,1,Angsuran Tetap (Fixed),Dipertimbangkan
54,Single,BUMN,6265608,,FLPP,KPR,TRUE,17964032,31,8,Angsuran Tetap (Fixed),Dipertimbangkan
68,Widowed/Divorced,BUMDes,6550033,,FLPP,KPP,TRUE,3512060,32,6,Angsuran Tetap (Fixed),Dipertimbangkan
28,Single,pekerjaan lain,12102988,,TAPERA,KPP,FALSE,10333404,4,9,Angsuran Tetap (Fixed),Dipertimbangkan
27,Single,BUMDes,19471566,,TAPERA,KPR,TRUE,22586147,25,7,Angsuran Tetap (Fixed),Layak
65,Widowed/Divorced,pekerjaan mandiri,8885291,,FLPP,KPP,TRUE,3645115,30,8,Angsuran Variabel (Variable),Dipertimbangkan
64,Single,pekerjaan lain,16035693,,TAPERA,KPP,FALSE,3953456,32,8,Angsuran Variabel (Variable),Dipertimbangkan
33,Married,pekerjaan mandiri,4983140,17689080,FLPP,KPP,FALSE,26006070,2,2,Angsuran Variabel (Variable),Dipertimbangkan
38,Widowed/Divorced,BUMDes,14835785,,TAPERA,KPR,FALSE,2202320,1,2,Angsuran Tetap (Fixed),Dipertimbangkan
63,Widowed/Divorced,pekerjaan lain,11220611,,TAPERA,KPR,TRUE,18056984,14,8,Angsuran Tetap (Fixed),Dipertimbangkan
34,Married,POLRI,13191750,2821173,TAPERA,KPR,FALSE,28400169,15,8,Angsuran Tetap (Fixed),Layak
34,Widowed/Divorced,Swasta,19795543,,FLPP,KRR,TRUE,26750221,31,6,Angsuran Variabel (Variable),Dipertimbangkan
58,Widowed/Divorced,BUMDes,16184469,,FLPP,KPR,FALSE,4825989,7,4,Angsuran Tetap (Fixed),Dipertimbangkan
13,Single,BUMDes,12454044,,TAPERA,KPR,TRUE,12916486,19,9,Angsuran Tetap (Fixed),Dipertimbangkan
46,Single,BUMD,13545678,,FLPP,KRR,TRUE,24558434,7,1,Angsuran Tetap (Fixed),Dipertimbangkan
70,Widowed/Divorced,ASN,6508140,,FLPP,KPP,TRUE,17522945,9,7,Angsuran Variabel (Variable),Dipertimbangkan
19,Single,POLRI,9532533,,TAPERA,KRR,TRUE,21496784,13,4,Angsuran Tetap (Fixed),Dipertimbangkan
20,Married,PNS,14183418,8233983,TAPERA,KPR,FALSE,16335919,13,6,Angsuran Variabel (Variable),Layak
19,Married,pekerjaan mandiri,14907317,2560293,FLPP,KRR,TRUE,22248024,8,8,Angsuran Variabel (Variable),Dipertimbangkan
42,Single,BUMN,17918063,,FLPP,KPR,FALSE,5517634,32,1,Angsuran Variabel (Variable),Dipertimbangkan
46,Married,pekerjaan lain,2629792,19563195,FLPP,KPR,TRUE,15522706,31,9,Angsuran Tetap (Fixed),Dipertimbangkan
62,Widowed/Divorced,Swasta,6945927,,FLPP,KRR,TRUE,24213550,12,3,Angsuran Tetap (Fixed),Dipertimbangkan
